name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
california,2024-10-22T09:00:00,12.7,12.7,9.4,80.58,0,0,,0,0,5.4,4.3,261,1020.4,15.5,16,16,0.1,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,KSAC,72057600174"
california,2024-10-22T10:00:00,15.3,15.3,9.8,70.03,0,0,,0,0,7.6,0.7,338,1020.5,15.5,16,42,0.2,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-10-22T11:00:00,18,18,10.4,61.19,0,0,,0,0,9.4,1.1,319,1020.4,15.5,16,58,0.2,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-10-22T12:00:00,20.1,20.1,9,48.84,0,0,,0,0,11.2,6.7,260,1020.1,14.4,16,70,0.3,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-10-22T13:00:00,22.3,22.3,7.7,39.21,0.091,100,rain,0,0,11.2,9.4,251,1019.8,14.4,15.9,72,0.3,1,10,Rain,rain,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-10-22T14:00:00,23.5,23.5,7,34.61,0,0,,0,0,13,7.2,269,1019,14.4,16,69,0.2,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-10-22T15:00:00,24.1,24.1,4.4,27.94,0,0,,0,0,11.2,5.2,240,1018.5,15.5,16,58,0.2,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,KSAC,72057600174"
california,2024-10-22T16:00:00,25.1,25.1,3.9,25.34,0,0,,0,0,11.2,7.4,315,1018.3,4.8,16,44,0.2,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,KSAC,72057600174"
california,2024-10-22T17:00:00,25,25,3.8,25.35,0,0,,0,0,11.2,4.3,0,1017.9,4.8,16,23,0.1,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,KSAC,72057600174"
california,2024-10-22T18:00:00,22.1,22.1,4.8,32.37,0,0,,0,0,9.4,0,0,1017.8,0,16,0,0,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,KSAC,72057600174"
california,2024-10-22T19:00:00,17.6,17.6,5.4,44.56,0,0,,0,0,7.6,0.9,11,1018.1,0,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,KSAC,72057600174"
california,2024-10-22T20:00:00,16.1,16.1,5.8,50.41,0,0,,0,0,7.6,0,0,1018.3,0,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,KSAC,72057600174"
california,2024-10-22T21:00:00,15.8,15.8,4.3,46.37,0,0,,0,0,7.6,4.4,216,1018.5,0,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,KSAC"
california,2024-10-22T22:00:00,14.2,14.2,4.9,53.57,0,0,,0,0,5.4,0,0,1018.9,0,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,KSAC,72057600174"
california,2024-10-22T23:00:00,12.4,12.4,6.9,68.94,0,0,,0,0,5.4,0,0,1019.2,0,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,KSAC,72057600174"
california,2024-10-23T00:00:00,10.9,10.9,6.3,73.19,0,0,,0,0,5.4,0.9,32,1019.3,0,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,KSAC,72057600174"
california,2024-10-23T01:00:00,9.6,9.6,6.4,80.84,0,0,,0,0,5.4,0,0,1019.2,0,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,KSAC,72057600174"
california,2024-10-23T02:00:00,9.7,9.7,6.6,81.17,0,0,,0,0,3.6,4.3,108,1019.4,0,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,KSAC,72057600174"
california,2024-10-23T03:00:00,8.9,8.9,6.4,84.63,0,0,,0,0,3.6,0,0,1019.5,0,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,KSAC,72057600174"
california,2024-10-23T04:00:00,8.6,8.6,6.8,88.52,0,0,,0,0,3.6,0.9,357,1019.3,0,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,KSAC,72057600174"
california,2024-10-23T05:00:00,8.5,8.5,6.4,86.14,0,0,,0,0,5.4,0,0,1019.2,0,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,KSAC,72057600174"
california,2024-10-23T06:00:00,8,8,5.8,85.97,0,0,,0,0,5.4,1.3,347,1019.5,0,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,KSAC,72057600174"
california,2024-10-23T07:00:00,8.1,8.1,6.5,89.71,0,0,,0,0,5.4,0.9,349,1019.6,4.8,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,KSAC,72057600174"
california,2024-10-23T08:00:00,8.6,8.6,6.6,86.97,0,0,,0,0,7.6,0,0,1019.7,8.7,16,0,0,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,KSAC,72057600174"
california,2024-10-23T09:00:00,12.9,12.9,7.6,69.94,0,0,,0,0,5.4,0,0,1020.1,0,16,23,0.1,0,10,Clear,clear-day,"E9060,72483023232,72483323206,KSAC,72057600174"
california,2024-10-23T10:00:00,16.7,16.7,7.3,53.61,0,0,,0,0,7.6,4.6,360,1020.5,8.7,16,40,0.1,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,KSAC,72057600174"
california,2024-10-23T11:00:00,20.1,20.1,6.7,41.53,0,0,,0,0,9.4,7.6,340,1020.4,4.8,16,56,0.2,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,KSAC,72057600174"
california,2024-10-23T12:00:00,21.8,21.8,6.7,37.71,0,0,,0,0,11.2,12.2,324,1020.4,4.8,16,65,0.2,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,KSAC,72057600174"
california,2024-10-23T13:00:00,24.1,24.1,6.8,32.97,0,0,,0,0,13,6.2,4,1019.8,8.7,16,69,0.2,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,KSAC,72057600174"
california,2024-10-23T14:00:00,25.1,25.1,6.8,31.08,0,0,,0,0,13,5.6,243,1018.7,14.4,16,76,0.3,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-10-23T15:00:00,26.2,26.2,6,27.49,0,0,,0,0,13,1.4,349,1018.3,14.9,16,54,0.2,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC"
california,2024-10-23T16:00:00,26.5,26.5,6.2,27.42,0,0,,0,0,13,7.4,164,1017.6,0,16,40,0.1,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-10-23T17:00:00,26,26,6.3,28.39,0,0,,0,0,11.2,9.3,189,1017.1,0,16,21,0.1,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-10-23T18:00:00,24.6,24.6,7.6,33.78,0,0,,0,0,9.4,8.8,188,1016.7,0,16,0,0,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,KSAC,72057600174"
california,2024-10-23T19:00:00,20.6,20.6,7.8,43.72,0,0,,0,0,9.4,6.6,147,1016.5,0,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-10-23T20:00:00,18.1,18.1,7.3,49.32,0,0,,0,0,9.4,2.3,353,1016.7,0,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-10-23T21:00:00,18.2,18.2,5.2,42.34,0,0,,0,0,11.2,1.3,352,1016.7,0,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC"
california,2024-10-23T22:00:00,16.7,16.7,5.7,47.95,0,0,,0,0,14.8,12.4,312,1017,0,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,KSAC,72057600174"
california,2024-10-23T23:00:00,17.8,17.8,4.6,41.49,0,0,,0,0,18.4,17.3,321,1017.7,0,15.9,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-10-24T00:00:00,17.3,17.3,1.4,34.22,0,0,,0,0,38.9,22,322,1018,0,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,KSAC,72057600174"
california,2024-10-24T01:00:00,16.7,16.7,0.7,33.82,0,0,,0,0,24.1,20.9,328,1017.8,0,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-10-24T02:00:00,15.7,15.7,0.4,35.17,0,0,,0,0,40.7,22.1,324,1017.9,0,15.8,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-10-24T03:00:00,15,15,-0.7,34.12,0,0,,0,0,31.3,21.9,330,1017.9,0,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-10-24T04:00:00,14.3,14.3,-0.6,36.01,0,0,,0,0,29.5,19.8,331,1017.7,0,15.8,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-10-24T05:00:00,13.3,13.3,-0.6,38.35,0,0,,0,0,29.5,16.7,333,1017.5,0,15.8,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-10-24T06:00:00,12.6,12.6,-0.6,40.16,0,0,,0,0,29.5,15.6,332,1017.3,0,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,KSAC,72057600174"
california,2024-10-24T07:00:00,11.7,11.7,-0.6,42.7,0,0,,0,0,29.5,13.2,335,1017.1,0,15.9,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-10-24T08:00:00,11.4,11.4,0,45.24,0,0,,0,0,25.9,11,334,1017.1,0,15.6,0,0,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC"
california,2024-10-24T09:00:00,13.6,13.6,-0.1,39.07,0,0,,0,0,27.7,16.5,326,1017.6,0,15.6,23,0.1,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-10-24T10:00:00,15.8,15.8,-0.2,33.73,0,0,,0,0,27.7,15.4,332,1017.7,0,15.3,42,0.2,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-10-24T11:00:00,17.4,17.4,-0.2,30.44,0,0,,0,0,25.9,14.9,334,1017.6,0,15.5,56,0.2,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-10-24T12:00:00,19.4,19.4,-0.1,26.98,0,0,,0,0,22.3,9.7,324,1017.3,0,15.8,67,0.2,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-10-24T13:00:00,21.2,21.2,0.6,25.35,0,0,,0,0,20.5,9.1,333,1016.2,0,15.6,69,0.2,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC"
california,2024-10-24T14:00:00,23.3,23.3,0.6,22.33,0,0,,0,0,16.6,11,342,1015.1,4.5,15.9,65,0.2,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-10-24T15:00:00,24,24,0.7,21.53,0,0,,0,0,16.6,10.6,343,1014.2,0,16,56,0.2,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,KSAC,72057600174"
california,2024-10-24T16:00:00,24.5,24.5,1.5,22.07,0,0,,0,0,14.8,8.5,1,1013.6,4.5,16,42,0.2,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-10-24T17:00:00,24.1,24.1,1.6,22.86,0,0,,0,0,11.2,8.9,320,1013.2,4.5,16,32,0.1,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-10-24T18:00:00,22.4,22.4,1.8,25.83,0,0,,0,0,5.4,7.5,341,1012.8,4.5,16,0,0,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-10-24T19:00:00,17.7,17.7,3.9,40.05,0,0,,0,0,5.4,0.9,11,1013,4.6,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC"
california,2024-10-24T20:00:00,15.6,15.6,5,49.35,0,0,,0,0,3.6,0,0,1013.2,4.5,15.5,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-10-24T21:00:00,13.5,13.5,5.5,58.62,0,0,,0,0,3.6,0,0,1013.2,0,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,KSAC,72057600174"
california,2024-10-24T22:00:00,12.7,12.7,5,59.3,0,0,,0,0,3.6,1.4,345,1013.3,0,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-10-24T23:00:00,11.8,11.8,5.4,64.83,0,0,,0,0,3.6,0.4,9,1013.5,0,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-10-25T00:00:00,10.7,10.7,4.9,67.76,0,0,,0,0,3.6,1.4,13,1013.6,0,15.5,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-10-25T01:00:00,10.1,10.1,5.3,72.29,0,0,,0,0,3.6,0,0,1013.9,0,14.5,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-10-25T02:00:00,9.4,9.2,5.3,75.39,0,0,,0,0,3.6,4.9,44,1014,0,15.5,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-10-25T03:00:00,9.2,9.2,5.1,75.29,0,0,,0,0,3.6,0,0,1014.1,0,15.1,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,KSAC,72057600174"
california,2024-10-25T04:00:00,8.9,8.9,4.4,73.79,0,0,,0,0,3.6,0,0,1013.9,14.4,15,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-10-25T05:00:00,9.1,9.1,4.7,74.24,0,0,,0,0,5.4,0,0,1013.9,14.4,15.2,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-10-25T06:00:00,8.4,8.4,4.4,76.11,0,0,,0,0,5.4,0.9,344,1014.3,4.5,15.2,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-10-25T07:00:00,8.1,8.1,4,75.5,0,0,,0,0,5.4,0.5,7,1014.5,14.4,15.5,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-10-25T08:00:00,8,8,4.4,78.15,0,0,,0,0,5.4,0.9,13,1014.9,14.4,15.4,7,0,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-10-25T09:00:00,12.7,12.7,5.7,62.08,0,0,,0,0,3.6,0,0,1015.7,14.4,14.9,23,0.1,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-10-25T10:00:00,15.2,15.2,5.4,51.87,0,0,,0,0,5.4,0,0,1016.1,14.4,15.1,28,0.1,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-10-25T11:00:00,18,18,4.2,40.02,0,0,,0,0,5.4,4.5,64,1015.8,14.4,16,46,0.2,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-10-25T12:00:00,19.6,19.6,4.5,37.1,0,0,,0,0,7.6,1.5,333,1016.1,14.4,16,72,0.3,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-10-25T13:00:00,22.4,22.4,4.4,30.84,0,0,,0,0,7.6,0,0,1015.6,14.4,16,69,0.2,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-10-25T14:00:00,23.9,23.9,4.7,28.8,0,0,,0,0,9.4,0,0,1015.2,0,15.9,32,0.1,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-10-25T15:00:00,24.5,24.5,4.8,28.02,0,0,,0,0,11.2,7.4,207,1014.7,8.1,16,58,0.2,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-10-25T16:00:00,24.8,24.8,4.7,27.45,0,0,,0,0,13,2.1,17,1014.7,4.6,16,47,0.2,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC"
california,2024-10-25T17:00:00,24.6,24.6,4.7,27.54,0,0,,0,0,13,5.9,178,1014.7,0,16,21,0.1,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC"
california,2024-10-25T18:00:00,22.6,22.6,5.1,31.97,0,0,,0,0,9.4,2.4,25,1015,0,16,0,0,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC"
california,2024-10-25T19:00:00,18.4,18.4,6.2,44.71,0,0,,0,0,7.6,2.4,334,1015.3,0,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC"
california,2024-10-25T20:00:00,17,17,6.6,50.46,0,0,,0,0,7.6,2.1,59,1016.3,0,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC"
california,2024-10-25T21:00:00,14.9,14.9,7.2,60.05,0,0,,0,0,7.6,1.3,38,1017,0,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC"
california,2024-10-25T22:00:00,14.5,14.5,6.4,58.1,0,0,,0,0,7.6,2,40,1017.4,0,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,KSAC"
california,2024-10-25T23:00:00,14.5,14.5,5.9,56.32,0,0,,0,0,9.4,8.5,140,1017.9,0,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC"
california,2024-10-26T00:00:00,12.6,12.6,5.8,63.43,0,0,,0,0,7.6,8.3,158,1018.1,0,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC"
california,2024-10-26T01:00:00,12.5,12.5,5.3,61.65,0,0,,0,0,7.6,5.4,147,1018.1,0,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC"
california,2024-10-26T02:00:00,12,12,5.5,64.48,0,0,,0,0,5.4,1.6,38,1018.1,0,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC"
california,2024-10-26T03:00:00,10.7,10.7,4.9,67.39,0,0,,0,0,5.4,0,0,1018,0,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC"
california,2024-10-26T04:00:00,9.8,8.9,5.3,73.64,0,0,,0,0,5.4,7.3,106,1017.8,0,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC"
california,2024-10-26T05:00:00,8.4,8.4,4.6,76.81,0,0,,0,0,5.4,0.9,360,1017.9,0,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC"
california,2024-10-26T06:00:00,8,8,4.7,79.74,0,0,,0,0,5.4,0,0,1018.3,0,15.9,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC"
california,2024-10-26T07:00:00,7.8,7.8,4.6,80.32,0,0,,0,0,5.4,1.3,355,1018.8,4.6,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC"
california,2024-10-26T08:00:00,7.9,7.9,4.2,77.51,0,0,,0,0,7.6,1.3,360,1019.4,4.6,16,0,0,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC"
california,2024-10-26T09:00:00,12.8,12.8,6.1,64.12,0,0,,0,0,5.4,5,3,1020.4,4.6,16,21,0.1,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC"
california,2024-10-26T10:00:00,15.9,15.9,6.5,53.44,0,0,,0,0,5.4,5.7,327,1020.6,4.6,16,40,0.1,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC"
california,2024-10-26T11:00:00,18.7,18.7,5.8,42.7,0,0,,0,0,7.6,1.3,0,1020.6,8.3,16,51,0.2,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC"
california,2024-10-26T12:00:00,21.3,21.3,5.3,35.14,0,0,,0,0,9.4,0,0,1020,8.3,15.9,63,0.2,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC"
california,2024-10-26T13:00:00,23.4,23.4,4,28.31,0,0,,0,0,9.4,1.3,0,1019,14.9,16,62,0.2,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC"
california,2024-10-26T14:00:00,24.6,24.6,3.1,24.66,0,0,,0,0,9.4,4.5,216,1018.1,14.4,16,63,0.2,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-10-26T15:00:00,25.8,25.8,3.7,23.95,0,0,,0,0,11.2,1.4,19,1017.6,14.4,16,37,0.1,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-10-26T16:00:00,25.9,25.9,4.2,24.68,0,0,,0,0,13,5.4,204,1017.5,14.9,16,32,0.1,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC"
california,2024-10-26T17:00:00,25.2,25.2,5.4,28.01,0,0,,0,0,11.2,8.6,183,1017.3,14.4,16,12,0,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-10-26T18:00:00,22.4,22.4,7.3,37.96,0,0,,0,0,11.2,6.7,170,1017,14.4,16,0,0,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-10-26T19:00:00,20.1,20.1,8,45.71,0,0,,0,0,9.4,8.4,160,1017.2,14.4,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-10-26T20:00:00,20.1,20.1,6.8,41.91,0,0,,0,0,11.2,8.3,158,1017.4,14.4,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-10-26T21:00:00,19.4,19.4,5.5,39.98,0,0,,0,0,11.2,8.6,184,1017.9,14.4,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-10-26T22:00:00,18,18,8.9,55.16,0,0,,0,0,13,8.7,165,1018.6,14.4,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-10-26T23:00:00,17.4,17.4,11.4,68.09,0,0,,0,0,14.8,2.7,55,1018.8,16.2,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-10-27T00:00:00,17.3,17.3,12.8,74.89,0,0,,0,0,13,10.4,198,1018.9,16.2,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-10-27T01:00:00,17.2,17.2,13,76.63,0,0,,0,0,13,10.1,197,1019,14.4,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-10-27T02:00:00,16.2,16.2,13,81.44,0,0,,0,0,13,6.4,175,1018.8,34.4,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-10-27T03:00:00,15.2,15.2,13,86.47,0,0,,0,0,13,9.3,138,1018.1,14.4,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-10-27T04:00:00,15,15,13.1,88.39,0,0,,0,0,13,2.9,54,1018.3,8.1,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-10-27T05:00:00,14.4,14.4,13.1,91.6,0,0,,0,0,13,6.3,162,1018.4,8.1,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-10-27T06:00:00,13.7,13.7,12.7,93.98,0,0,,0,0,13,3.9,51,1018.7,14.4,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-10-27T07:00:00,14,14,12.7,92.1,0,0,,0,0,13,11.1,128,1018.3,14.4,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-10-27T08:00:00,13.3,13.3,12.2,92.89,0,0,,0,0,14.8,7.4,117,1018.6,37.9,16,0,0,0,10,Partially cloudy,partly-cloudy-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-10-27T09:00:00,15.9,15.9,13.7,87.01,0,0,,0,0,14.8,10.2,159,1019.3,30.2,16,18,0.1,0,10,Partially cloudy,partly-cloudy-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-10-27T10:00:00,18.1,18.1,14.2,78.23,0,0,,0,0,18.4,12.4,170,1019.3,8.1,16,39,0.1,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-10-27T11:00:00,20.8,20.8,14.7,68.07,0,0,,0,0,20.5,10.4,161,1019,8.1,16,53,0.2,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-10-27T12:00:00,22,22,14.8,63.46,0,0,,0,0,22.3,12.6,188,1018.4,8.1,16,63,0.2,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-10-27T13:00:00,23.7,23.7,14.8,57.24,0,0,,0,0,25.9,15.5,188,1017.4,9.6,16,63,0.2,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
