name,date,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
california,2024-07-22 03:00:00+00:00,18.6,18.6,13,69.84,0,0,,0,0,11.2,5.9,184,1008.5,0,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-22 04:00:00+00:00,18.3,18.3,13,71.32,0,0,,0,0,9.4,9.8,190,1008.7,0,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-22 05:00:00+00:00,17.1,17.1,13,76.88,0,0,,0,0,9.4,5.2,132,1008.8,0,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-22 06:00:00+00:00,16.8,16.8,13,78.13,0,0,,0,0,9.4,1.3,314,1009.2,0,16,0,0,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-22 07:00:00+00:00,17.6,17.6,13.5,76.82,0,0,,0,0,9.4,0,0,1009.3,0,16,5,0,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-22 08:00:00+00:00,20,20,13.8,67.46,0,0,,0,0,9.4,0,0,1009.8,0,16,32,0.1,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-22 09:00:00+00:00,22.9,22.9,14.2,57.84,0,0,,0,0,9.4,1.4,339,1010.1,0,16,53,0.2,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-22 10:00:00+00:00,26.2,26.2,14.9,49.52,0,0,,0,0,9.4,1.4,23,1009.9,0,15.9,74,0.3,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-22 11:00:00+00:00,29.1,29.2,15.8,44.58,0,0,,0,0,11.2,4,0,1009.8,4.5,16,90,0.3,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-22 12:00:00+00:00,32.6,32.8,16.3,37.63,0,0,,0,0,13,7.2,214,1009.4,0,16,100,0.4,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-22 13:00:00+00:00,34.7,34.8,16,32.84,0,0,,0,0,14.8,1.4,0,1009,0.9,16,105,0.4,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-22 14:00:00+00:00,36.9,36.9,15.1,27.42,0,0,,0,0,16.6,5.8,260,1008.5,0.9,16,105,0.4,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-22 15:00:00+00:00,38.6,38.3,14.1,23.51,0,0,,0,0,18.4,6.9,260,1007.7,0,16,97,0.3,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-22 16:00:00+00:00,39.5,38.7,12.5,20.21,0,0,,0,0,20.5,11.1,233,1007.1,0,16,86,0.3,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-22 17:00:00+00:00,39.7,39.1,12.9,20.51,0,0,,0,0,20.5,12.1,243,1006.4,0,16,69,0.2,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-22 18:00:00+00:00,39.7,38.3,10.7,17.8,0,0,,0,0,22.3,7.8,234,1005.9,0,16,47,0.2,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-22 19:00:00+00:00,37.1,37.1,14.9,26.67,0,0,,0,0,22.3,12.6,208,1005.8,0,16,26,0.1,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-22 20:00:00+00:00,33.7,33.6,15.7,34.21,0,0,,0,0,22.3,14.1,198,1006.2,0,16,0,0,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-22 21:00:00+00:00,29.9,29.8,15.6,42.04,0,0,,0,0,20.5,13.2,199,1006.4,0,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-22 22:00:00+00:00,27.5,27.7,15.1,46.64,0,0,,0,0,18.4,12.3,206,1006.9,0,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-22 23:00:00+00:00,25.9,25.9,14.4,49.22,0,0,,0,0,16.6,8.6,184,1007.3,0,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-23 00:00:00+00:00,25.4,25.4,14,49.11,0,0,,0,0,14.8,7.2,150,1007.5,0.9,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-23 01:00:00+00:00,25.6,25.6,13.6,47.3,0,0,,0,0,13,8.8,155,1007.8,2.6,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-23 02:00:00+00:00,25.5,25.5,13.8,48.31,0,0,,0,0,14.8,7.2,148,1007.9,1.4,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-23 03:00:00+00:00,25.1,25.1,12.4,45.26,0,0,,0,0,13,8.5,151,1008,1.4,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-23 04:00:00+00:00,24.3,24.3,11,43.37,0,0,,0,0,11.2,9.4,139,1008.3,2.6,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-23 05:00:00+00:00,24.2,24.2,10.7,42.68,0,0,,0,0,11.2,9,158,1008.7,2.6,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-23 06:00:00+00:00,24.3,24.3,11,43.26,0,0,,0,0,9.4,9.7,156,1009.3,2.8,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,KSAC,72057600174"
california,2024-07-23 07:00:00+00:00,24.9,24.9,11.8,43.84,0,0,,0,0,9.4,8.5,159,1009.9,2.6,16,5,0,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-23 08:00:00+00:00,26.4,26.4,11.6,39.79,0,0,,0,0,9.4,8,196,1010.4,0,16,32,0.1,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-23 09:00:00+00:00,27.2,27.1,13.1,41.6,0,0,,0,0,9.4,9.4,221,1010.8,4.5,16,53,0.2,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-23 10:00:00+00:00,29.4,29.1,14.6,40.43,0,0,,0,0,11.2,7.6,196,1011,8.1,16,74,0.3,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-23 11:00:00+00:00,32.9,32.5,14.9,33.73,0,0,,0,0,13,10.8,201,1011,8.1,16,90,0.3,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-23 12:00:00+00:00,35,36.1,17.6,35.64,0,0,,0,0,16.6,9.2,248,1010.7,8.1,16,100,0.4,1,5,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-23 13:00:00+00:00,36.9,36.2,13.5,24.72,0,0,,0,0,20.5,8.6,330,1010.5,9.6,16,105,0.4,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-23 14:00:00+00:00,39.3,38.6,12.6,20.52,0,0,,0,0,22.3,12.8,256,1010.1,4.6,16,104,0.4,1,5,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC"
california,2024-07-23 15:00:00+00:00,40.1,38.5,10.1,16.66,0,0,,0,0,27.7,15.4,210,1009.6,4.6,16,97,0.3,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC"
california,2024-07-23 16:00:00+00:00,41.4,39.2,7.9,13.4,0,0,,0,0,27.7,12.7,223,1009.2,0,16,84,0.3,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC"
california,2024-07-23 17:00:00+00:00,41.8,39.3,6.6,11.98,0,0,,0,0,29.5,15.7,211,1008.9,0,16,67,0.2,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC"
california,2024-07-23 18:00:00+00:00,41.1,38.9,7.7,13.43,0,0,,0,0,31.3,14.8,234,1008.8,0,16,47,0.2,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC"
california,2024-07-23 19:00:00+00:00,39.3,37.2,7.9,14.95,0,0,,0,0,27.7,15.1,210,1009.1,0,16,25,0.1,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC"
california,2024-07-23 20:00:00+00:00,36.1,34.6,11,21.95,0,0,,0,0,25.9,13.3,198,1009.7,0,16,0,0,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-23 21:00:00+00:00,31.7,30.4,11.7,29.46,0,0,,0,0,22.3,14.1,206,1010.2,0,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-23 22:00:00+00:00,29.8,28.7,11.4,32.16,0,0,,0,0,20.5,12.8,216,1011,0,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-23 23:00:00+00:00,28.3,27.4,10.4,32.97,0,0,,0,0,18.4,6.9,190,1011.5,0,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-24 00:00:00+00:00,26.7,26.4,10.1,35.35,0,0,,0,0,16.6,12,202,1011.8,0,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-24 01:00:00+00:00,25.4,25.4,10.5,39.29,0,0,,0,0,16.6,3.9,51,1011.9,0,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-24 02:00:00+00:00,24.9,24.9,9.9,38.65,0,0,,0,0,14.8,7.6,136,1011.9,7.1,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-24 03:00:00+00:00,24.8,24.8,8.6,35.93,0,0,,0,0,14.8,6.4,132,1012,7.4,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-24 04:00:00+00:00,24.7,24.7,7.8,34.07,0,0,,0,0,16.6,6.6,175,1012,2.9,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-24 05:00:00+00:00,24.5,24.5,6.9,32.36,0,0,,0,0,16.6,8.8,196,1012.4,2.6,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-24 06:00:00+00:00,24.6,24.6,4.4,27.22,0,0,,0,0,16.6,4.7,47,1013.2,2.6,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-24 07:00:00+00:00,25.6,25.6,6.6,29.59,0,0,,0,0,16.6,12.8,140,1013.5,20.4,16,5,0,0,10,Partially cloudy,partly-cloudy-day,"E9060,KSMF,72483993225,72483323206,72057600174"
california,2024-07-24 08:00:00+00:00,28,26.9,5.6,24.11,0,0,,0,0,18.4,13.7,160,1013.9,17.1,16,32,0.1,0,10,Clear,clear-day,"E9060,KSMF,72483993225,72483323206,72057600174"
california,2024-07-24 09:00:00+00:00,29.6,28.1,6.7,23.57,0,0,,0,0,20.5,10.3,170,1014.6,23.3,16,51,0.2,1,10,Partially cloudy,partly-cloudy-day,"E9060,KSMF,72483023232,72483993225,KSAC,72057600174"
california,2024-07-24 10:00:00+00:00,31.6,29.6,6.3,20.6,0,0,,0,0,29.5,16.4,186,1014.7,14.4,16,74,0.3,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-24 11:00:00+00:00,33.1,31,7.1,20.02,0,0,,0,0,24.1,14.7,190,1014.9,14.4,16,86,0.3,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-24 12:00:00+00:00,34.3,32.2,7.9,19.67,0,0,,0,0,25.9,16.3,197,1015,14.4,16,83,0.3,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-24 13:00:00+00:00,35.9,33.5,5.9,15.74,0,0,,0,0,27.7,18.4,196,1014.9,15.9,16,105,0.4,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-24 14:00:00+00:00,38.4,35.9,5.8,13.63,0,0,,0,0,29.5,18.3,208,1014.5,14.4,16,107,0.4,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-24 15:00:00+00:00,38.6,36.5,8.2,15.88,0,0,,0,0,33.5,21.7,211,1014.1,8.1,16,97,0.3,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-24 16:00:00+00:00,38.7,37.4,11.4,19.59,0,0,,0,0,38.9,23.2,218,1013.5,4.5,16,83,0.3,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-24 17:00:00+00:00,38,36.9,12.1,21.21,0,0,,0,0,37.1,24.4,200,1013.1,4.5,16,65,0.2,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-24 18:00:00+00:00,36.5,35.2,11.8,22.76,0,0,,0,0,37.1,19.2,208,1012.8,0,16,46,0.2,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-24 19:00:00+00:00,34.6,32.8,10,22.38,0,0,,0,0,29.5,16.7,188,1013,0,16,25,0.1,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-24 20:00:00+00:00,31.7,30,8.9,24.44,0,0,,0,0,25.9,14.8,190,1013.4,0,16,0,0,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-24 21:00:00+00:00,29.6,28.1,7.1,24.32,0,0,,0,0,31.7,13.7,198,1013.7,0,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-24 22:00:00+00:00,27.5,26.6,6.9,27.23,0,0,,0,0,22.3,13.6,196,1014.3,0,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-24 23:00:00+00:00,25.8,25.8,8.5,33.53,0,0,,0,0,20.5,16.9,198,1014.4,0,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-25 00:00:00+00:00,24.6,24.6,10.2,40.3,0,0,,0,0,31.7,14.5,177,1014.6,2.6,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-25 01:00:00+00:00,23.9,23.9,10.5,42.84,0,0,,0,0,22.3,12.9,172,1014.8,2.6,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-25 02:00:00+00:00,23,23,11.5,48.49,0,0,,0,0,20.5,14.4,188,1014.8,9.6,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-25 03:00:00+00:00,22.3,22.3,12,51.97,0,0,,0,0,20.5,13.7,182,1014.7,17,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-25 04:00:00+00:00,21.7,21.7,12,54,0,0,,0,0,29.9,15.2,190,1014.9,15.9,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-25 05:00:00+00:00,21.5,21.5,11.6,53.34,0,0,,0,0,20.5,13.6,181,1015,15.9,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-25 06:00:00+00:00,21.1,21.1,12.1,56.55,0,0,,0,0,22.3,12.2,176,1015.5,17.3,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-25 07:00:00+00:00,21.2,21.2,12,55.93,0,0,,0,0,22.3,11.9,183,1015.7,10.7,16,11,0,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-25 08:00:00+00:00,22.4,22.4,12,51.72,0,0,,0,0,29.5,14.5,194,1016,7.4,16,33,0.1,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-25 09:00:00+00:00,24.8,24.8,11.9,44.61,0,0,,0,0,31.7,19.6,195,1016.4,2.6,16,54,0.2,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-25 10:00:00+00:00,27.3,26.9,10.9,36.07,0,0,,0,0,24.1,18.2,192,1016.5,4.5,16,74,0.3,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-25 11:00:00+00:00,29.8,28.5,10.3,29.85,0,0,,0,0,25.9,14.4,199,1016.6,0,16,91,0.3,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-25 12:00:00+00:00,32.1,30.5,9.5,24.78,0,0,,0,0,25.9,14.5,194,1016.5,0,16,104,0.4,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-25 13:00:00+00:00,33.9,31.8,7.3,19.42,0,0,,0,0,27.7,13.8,199,1016.1,0.9,16,109,0.4,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-25 14:00:00+00:00,35,33,8.1,19.14,0,0,,0,0,31.3,16.6,185,1015.6,0.9,16,107,0.4,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-25 15:00:00+00:00,36.2,34.2,8.2,18.07,0,0,,0,0,31.3,17.5,192,1014.8,0,16,100,0.4,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-25 16:00:00+00:00,36.8,35,9.4,18.99,0,0,,0,0,31.3,12.9,201,1014,0,16,88,0.3,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-25 17:00:00+00:00,37.6,35.8,9.3,18.04,0,0,,0,0,29.5,18.5,212,1013,0,16,70,0.3,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-25 18:00:00+00:00,36.2,34.9,11.6,22.71,0,0,,0,0,31.3,21.1,199,1012.2,0,16,49,0.2,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-25 19:00:00+00:00,34.4,32.9,11.4,24.85,0,0,,0,0,31.3,18.4,203,1011.9,0,16,26,0.1,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,KSAC,72057600174"
california,2024-07-25 20:00:00+00:00,31.2,29.7,10.3,27.65,0,0,,0,0,27.7,17.8,197,1011.6,0,16,0,0,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-25 21:00:00+00:00,28.1,27.2,8.9,30.01,0,0,,0,0,27.7,12.1,204,1011.9,0,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-25 22:00:00+00:00,25.8,25.8,8.3,32.88,0,0,,0,0,25.9,13.2,205,1012.3,0,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,KSAC,72057600174"
california,2024-07-25 23:00:00+00:00,23.4,23.4,8.4,38.54,0,0,,0,0,24.1,15.7,191,1012.3,1.4,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-26 00:00:00+00:00,23.1,23.1,8.3,38.83,0,0,,0,0,25.9,12.2,180,1012.7,0.9,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-26 01:00:00+00:00,22.3,22.3,8.6,41.57,0,0,,0,0,25.9,9.3,140,1012.8,0,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-26 02:00:00+00:00,21.7,21.7,8.2,42.1,0,0,,0,0,22.3,12,151,1012.3,0.9,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-26 03:00:00+00:00,21.2,21.2,7.3,40.68,0,0,,0,0,20.5,9.2,159,1012,1.4,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-26 04:00:00+00:00,20,20,7.3,43.86,0,0,,0,0,18.4,9.1,157,1011.7,0.9,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-26 05:00:00+00:00,19.8,19.8,7.3,44.35,0,0,,0,0,18.4,11.6,167,1011.7,0.9,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-26 06:00:00+00:00,19.8,19.8,7,43.24,0,0,,0,0,18.4,8.9,158,1011.6,0,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-26 07:00:00+00:00,19.5,19.5,8.9,50.38,0,0,,0,0,18.4,8.3,172,1011.6,0.9,16,9,0,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-26 08:00:00+00:00,22.9,22.9,8.2,39.01,0,0,,0,0,18.4,8.9,159,1011.6,2.6,16,33,0.1,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-26 09:00:00+00:00,24.7,24.7,7.8,34,0,0,,0,0,20.5,11.8,181,1011.5,2.6,16,56,0.2,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-26 10:00:00+00:00,26.4,26.4,8.9,33.16,0,0,,0,0,20.5,12.9,205,1011.6,0,16,76,0.3,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-26 11:00:00+00:00,29.7,28.3,9.2,27.87,0,0,,0,0,20.5,14.3,208,1011.2,0,16,93,0.3,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-26 12:00:00+00:00,32,30.2,8.3,23,0,0,,0,0,25.9,16.5,225,1010.6,0,16,104,0.4,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-26 13:00:00+00:00,34.2,32.1,7.1,18.75,0,0,,0,0,27.7,13.3,229,1009.8,5.9,16,109,0.4,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-26 14:00:00+00:00,35,32.7,6.5,17.29,0,0,,0,0,29.5,18.5,214,1009.1,0.9,16,107,0.4,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-26 15:00:00+00:00,36.2,34,7.1,16.76,0,0,,0,0,35.3,22.1,218,1008.3,4.5,16,100,0.4,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-26 16:00:00+00:00,36.2,33.8,5.2,14.69,0,0,,0,0,42.5,30.3,225,1007.6,4.5,16,88,0.3,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-26 17:00:00+00:00,34.3,32.1,6.4,17.73,0,0,,0,0,44.6,26.9,217,1007.2,4.5,16,70,0.3,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-26 18:00:00+00:00,32.6,30.5,6.2,19.33,0,0,,0,0,42.5,24.3,208,1006.7,0,16,49,0.2,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-26 19:00:00+00:00,28.9,27.7,8.3,27.52,0,0,,0,0,42.5,27.7,207,1006.7,0,16,26,0.1,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-26 20:00:00+00:00,24.3,24.3,9.9,40.29,0,0,,0,0,45.9,22,189,1006.9,0,16,0,0,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-26 21:00:00+00:00,20.2,20.2,11,55.65,0,0,,0,0,46.4,26.2,203,1007.6,0,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-26 22:00:00+00:00,17.7,17.7,11.1,65.52,0,0,,0,0,31.7,16.4,194,1008.4,0,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-26 23:00:00+00:00,16,16,11,72.5,0,0,,0,0,35.9,16.3,185,1009,2.6,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-27 00:00:00+00:00,14.7,14.7,11,78.51,0,0,,0,0,36.9,17.9,187,1009.6,2.6,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-27 01:00:00+00:00,14.1,14.1,11,81.63,0,0,,0,0,55.4,17.6,195,1009.6,2.6,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
