name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
new york,2024-10-11T00:00:00,10.4,10.4,2,56.2,0,0,,0,0,27.7,10.3,328,1020,0,16,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-11T01:00:00,10.1,10.1,2,57.02,0,0,,0,0,25.9,18.4,330,1020,0,16,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-11T02:00:00,9.6,7.7,1.9,58.69,0,0,,0,0,25.9,12.7,332,1019.8,0,16,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-11T03:00:00,9.5,9.2,1.9,59.1,0,0,,0,0,16.6,5.1,347,1019.3,0,16,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-11T04:00:00,9.1,8.4,1.9,60.66,0,0,,0,0,16.6,6.3,336,1019.1,0,16,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-11T05:00:00,8.7,8.7,2.2,63.61,0,0,,0,0,16.6,4.1,341,1019.2,0,16,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-11T06:00:00,8.5,8.5,2.2,64.58,0,0,,0,0,18.4,3.3,322,1019.6,0,16,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-11T07:00:00,8.6,6.4,2.7,66.3,0,0,,0,0,18.4,13.7,282,1019.8,0,16,1,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-11T08:00:00,9.3,8.3,3.6,67.88,0,0,,0,0,18.4,7.4,260,1019.8,4.4,16,48,0.2,0,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-11T09:00:00,10.7,10.7,3.8,62.56,0,0,,0,0,18.4,14.8,260,1019.9,4.4,16,102,0.4,1,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-11T10:00:00,12.1,12.1,4.3,58.88,0,0,,0,0,20.5,9.6,287,1019.6,4.4,16,422,1.5,4,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-11T11:00:00,14.2,14.2,4.6,52.22,0,0,,0,0,22.3,12.3,308,1019.1,10.5,16,588,2.1,6,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-11T12:00:00,16.6,16.6,4,43.16,0,0,,0,0,24.1,9.6,292,1018.2,4.4,16,680,2.4,7,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-11T13:00:00,18.1,18.1,3.4,37.61,0,0,,0,0,31.7,15.5,278,1017.4,10.5,16,700,2.5,7,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-11T14:00:00,19.3,19.3,2.5,32.59,0,0,,0,0,37.1,17.2,282,1016.3,10.5,16,660,2.4,7,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-11T15:00:00,20.4,20.4,2.4,30.23,0,0,,0,0,30.4,12.8,288,1015.5,10.5,16,568,2,6,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-11T16:00:00,20.5,20.5,2.2,29.69,0,0,,0,0,37.1,15.5,280,1015.2,10.5,16,411,1.5,4,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-11T17:00:00,20,20,1.6,29.36,0,0,,0,0,27.7,16.2,259,1014.7,10.5,16,218,0.8,2,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-11T18:00:00,19.5,19.5,2.5,32.34,0,0,,0,0,27.7,10.7,250,1014.6,10.5,16,45,0.2,0,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-11T19:00:00,18.9,18.9,2.5,33.51,0,0,,0,0,31.7,12.5,244,1014.7,10.5,16,1,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-11T20:00:00,18.7,18.7,2.3,33.61,0,0,,0,0,25.9,11.9,246,1014.8,10.5,16,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-11T21:00:00,18.2,18.2,2.3,34.53,0,0,,0,0,27.7,12.6,250,1014.5,10.5,16,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-11T22:00:00,17.5,17.5,3,37.98,0,0,,0,0,27.7,9.5,234,1014,10.5,16,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-11T23:00:00,16.8,16.8,4.5,43.95,0,0,,0,0,29.5,12.2,226,1013.5,10.5,16,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-12T00:00:00,16.5,16.5,5,46.51,0,0,,0,0,27.7,11.7,220,1012.9,10.5,16,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-12T01:00:00,16.3,16.3,5,46.94,0,0,,0,0,44.4,21.6,230,1012.3,10.5,16,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-12T02:00:00,15.3,15.3,5,50.15,0,0,,0,0,29.5,17.6,226,1011.9,4.4,16,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-12T03:00:00,15.2,15.2,5,50.4,0,0,,0,0,31.3,11.1,241,1011.7,10.5,16,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-12T04:00:00,15,15,5,50.92,0,0,,0,0,31.3,9.8,232,1011.2,14.1,16,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-12T05:00:00,15,15,5,51.16,0,0,,0,0,31.3,8.7,233,1011,27.9,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-12T06:00:00,15.1,15.1,5,50.56,0,0,,0,0,31.7,16.1,238,1011.3,25.4,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-12T07:00:00,15.2,15.2,5,50.3,0,0,,0,0,31.3,18.1,238,1011.4,19.2,16,1,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-12T08:00:00,15.9,15.9,5.6,50.21,0,0,,0,0,38.9,10.7,252,1012,19.2,16,40,0.1,0,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-12T09:00:00,17.3,17.3,6.1,47.93,0,0,,0,0,38.9,13.4,262,1012.6,4.4,16,122,0.4,1,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-12T10:00:00,18.9,18.9,7,45.81,0,0,,0,0,31.3,16.4,298,1013,10.5,16,429,1.5,4,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-12T11:00:00,20.5,20.5,5.4,37.29,0,0,,0,0,42.3,22.4,306,1013,10.5,16,597,2.1,6,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-12T12:00:00,21.6,21.6,4.4,32.39,0,0,,0,0,44.2,15.8,304,1013.2,10.5,16,687,2.5,7,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-12T13:00:00,22.6,22.6,3.6,29.01,0,0,,0,0,40.7,22.8,302,1013.3,14.1,16,711,2.6,7,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-12T14:00:00,23.2,23.2,3.3,27.3,0,0,,0,0,37.1,24.1,294,1013,25.4,16,672,2.4,7,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-12T15:00:00,23.6,23.6,2.3,24.78,0,0,,0,0,35.3,17.7,316,1013,34.2,16,562,2,6,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-12T16:00:00,22.8,22.8,0.6,22.95,0,0,,0,0,33.1,18,300,1012.8,34.2,16,419,1.5,4,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-12T17:00:00,22.6,22.6,1,23.99,0,0,,0,0,29.5,13.4,313,1012.8,34.2,16,252,0.9,3,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-12T18:00:00,21.7,21.7,-0.2,23.28,0,0,,0,0,24.1,13,303,1013.4,19.2,16,34,0.1,0,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-12T19:00:00,20.4,20.4,-0.4,24.79,0,0,,0,0,20.5,10.4,304,1014.2,19.2,16,1,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-12T20:00:00,19.1,19.1,0.6,29.01,0,0,,0,0,14.8,6.1,342,1015.1,19.2,16,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-12T21:00:00,18.3,18.3,-0.1,28.8,0,0,,0,0,13,8.3,341,1015.4,14.1,16,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-12T22:00:00,17.3,17.3,-0.7,29.61,0,0,,0,0,13,7.7,334,1015.6,14.1,16,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-12T23:00:00,15.9,15.9,0.1,34.24,0,0,,0,0,11.2,6.6,349,1015.8,10.5,16,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-13T00:00:00,14.2,14.2,0.5,39.12,0,0,,0,0,11.2,1.2,20,1015.5,10.5,16,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-13T01:00:00,14.2,14.2,1.1,41.03,0,0,,0,0,9.4,2.6,15,1015.3,20.3,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-13T02:00:00,14.5,14.5,2,42.82,0,0,,0,0,9.4,7.6,17,1015,97.5,16,0,0,0,10,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-13T03:00:00,14.3,14.3,2,43.34,0,0,,0,0,9.4,1.2,13,1015,97.5,16,0,0,0,10,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-13T04:00:00,14.3,14.3,2.5,44.95,0,0,,0,0,9.4,9.1,41,1014.7,97.5,16,0,0,0,10,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-13T05:00:00,14.6,14.6,3.9,48.45,0,0,,0,0,9.4,6.2,73,1014.2,97.5,16,0,0,0,10,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-13T06:00:00,14.6,14.6,2.3,43.43,0,0,,0,0,14.8,10.2,91,1013.6,95.7,16,0,0,0,10,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-13T07:00:00,14.1,14.1,3.2,47.71,0,0,,0,0,16.6,11.4,53,1014.2,95.7,16,1,0,0,10,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-13T08:00:00,13.8,13.8,4.2,52.29,0,0,,0,0,16.6,11.4,32,1014.3,95.7,16,25,0.1,0,10,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-13T09:00:00,13.9,13.9,5,55,0,0,,0,0,16.6,12.3,42,1014.3,88.9,16,128,0.5,1,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-13T10:00:00,15.7,15.7,5.6,50.79,0,0,,0,0,18.4,11.1,61,1013.4,24.2,16,323,1.2,3,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-13T11:00:00,16.9,16.9,6,48.67,0,0,,0,0,20.5,10.6,117,1012.2,82,16,541,1.9,5,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-13T12:00:00,19,19,6.8,44.98,0,0,,0,0,29.5,9.8,41,1011.6,27.3,16,607,2.2,6,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-13T13:00:00,19.6,19.6,8.5,48.78,0,0,,0,0,25.9,12.8,92,1009.9,27.3,16,492,1.8,5,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-13T14:00:00,20.2,20.2,9.8,51.25,0,0,,0,0,16.6,10.8,52,1008.4,27.3,16,568,2,6,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-13T15:00:00,20.4,20.4,11.1,55.26,0,0,,0,0,16.6,10.9,73,1007.9,27.3,16,485,1.7,5,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-13T16:00:00,20,20,12.5,61.93,0,0,,0,0,40.7,15.5,68,1006.6,27.3,16,356,1.3,4,5,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-13T17:00:00,19.7,19.7,13.1,65.82,0,0,,0,0,18.4,13.3,57,1005.7,24.2,16,187,0.7,2,5,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-13T18:00:00,19.2,19.2,13.9,71.24,0,0,,0,0,27.7,13.6,58,1005.4,30.4,16,30,0.1,0,5,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-13T19:00:00,18.3,18.3,14.1,76.52,0,0,,0,0,16.6,11.6,52,1005.2,50.8,16,0,0,0,5,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-13T20:00:00,18.1,18.1,14.5,79.44,0,0,,0,0,16.6,3.8,18,1005.2,34.2,16,0,0,0,3,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-13T21:00:00,17.8,17.8,14.8,82.7,0,0,,0,0,27.7,0,0,1005,47.1,16,0,0,0,5,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-13T22:00:00,17.6,17.6,14.9,84.31,0,0,,0,0,29.5,6.2,36,1004.8,30.4,16,0,0,0,5,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-13T23:00:00,16.6,16.6,13.6,82.69,0,0,,0,0,31.3,10.1,53,1004.2,25.4,16,0,0,0,5,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-14T00:00:00,15.5,15.5,12.5,82.26,0,0,,0,0,31.3,12.6,35,1003.7,42.1,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-14T01:00:00,14.3,14.3,11.2,81.34,0,0,,0,0,29.5,11.1,23,1003.4,25.4,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-14T02:00:00,12.9,12.9,9.6,80.19,0,0,,0,0,27.7,9.9,8,1003.8,89.5,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-14T03:00:00,13.1,13.1,9.9,80.78,0,0,,0,0,31.3,12.7,24,1003.5,97.9,16,0,0,0,10,Overcast,cloudy,"72505394728,KEWR,KLGA,F1417,KNYC,72503014732"
new york,2024-10-14T04:00:00,12.8,12.8,9.8,82.17,0,0,,0,0,29.5,10.4,26,1003.3,96.2,14,0,0,0,10,Overcast,cloudy,"72505394728,KEWR,KLGA,F1417,KNYC,72503014732"
new york,2024-10-14T05:00:00,12.6,12.6,9.7,82.7,0,0,,0,0,29.5,4.5,28,1003.2,95.7,14.2,0,0,0,10,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-14T06:00:00,12.7,12.7,9.5,80.38,0,0,,0,0,27.7,8.4,32,1003.1,98.2,14.2,0,0,0,10,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-14T07:00:00,12.3,12.3,9.5,82.71,0,0,,0,0,29.5,7,48,1003.4,89.8,14.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-14T08:00:00,13.1,13.1,10,81.25,0,0,,0,0,31.3,1.7,10,1003.1,98.2,11.6,38,0.1,0,10,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-14T09:00:00,13.6,13.6,10.2,79.67,0,0,,0,0,35.3,5.4,66,1003.1,98.2,11.6,172,0.6,2,10,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-14T10:00:00,14.3,14.3,10.6,78.14,0,0,,0,0,40.7,6.3,142,1002.7,91.4,12.3,261,0.9,3,10,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-14T11:00:00,15.5,15.5,10.7,72.82,0,0,,0,0,44.3,3.9,352,1003.1,92.6,11.1,601,2.2,6,10,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-14T12:00:00,17.1,17.1,9,58.87,0,0,,0,0,53.6,11.7,354,1002.6,35.9,12.5,679,2.4,7,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-14T13:00:00,19.2,19.2,1.1,29.61,0,0,,0,0,47.1,19.5,274,1002.4,25.4,16,690,2.5,7,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-14T14:00:00,18.9,18.9,1.7,31.62,0,0,,0,0,52.3,22.3,281,1002.3,35.9,16,284,1,3,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-14T15:00:00,18.5,18.5,1.8,32.61,0,0,,0,0,48,23.7,270,1002.5,88.9,16,186,0.7,2,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-14T16:00:00,17.4,17.4,1.9,35.25,0,0,,0,0,54.8,24.7,279,1003.2,95.7,16,115,0.4,1,10,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-14T17:00:00,14.3,14.3,3.4,47.95,0,0,,0,0,57.5,24,298,1005.1,88.9,16,181,0.7,2,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-14T18:00:00,12.5,12.5,0.9,44.92,0,0,,0,0,51.2,25.4,297,1006.5,47.1,16,7,0,0,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-14T19:00:00,11.6,11.6,0.6,46.8,0,0,,0,0,53,29.6,294,1008,58.7,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-14T20:00:00,10.5,10.5,0.7,50.66,0,0,,0,0,54,21.8,308,1009.3,19.2,16,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-14T21:00:00,10,6.2,1.1,53.8,0,0,,0,0,60.2,35.3,312,1010.1,30.7,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-14T22:00:00,9.6,6.8,1.2,56.01,0,0,,0,0,42.3,21,312,1010.5,44.9,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-14T23:00:00,9.5,6.4,1.2,56.08,0,0,,0,0,46.4,23.7,302,1011.1,4.4,16,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-15T00:00:00,9.1,7.4,1.6,59.19,0,0,,0,0,36.4,10.9,302,1010.9,4.4,16,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-15T01:00:00,8.9,6.8,1.4,59.61,0,0,,0,0,33.5,12.9,284,1011,4.4,16,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-15T02:00:00,8.9,6.8,1.7,60.55,0,0,,0,0,31.3,13,288,1011.1,34.2,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-15T03:00:00,8.5,6,1.8,62.85,0,0,,0,0,35.3,15.1,283,1011.8,34.2,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-15T04:00:00,8,5.9,1.8,64.98,0,0,,0,0,24.1,11.7,283,1011.9,25.4,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-15T05:00:00,7.5,5.3,1.8,67.27,0,0,,0,0,24.1,11.8,282,1012.1,25.4,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-15T06:00:00,7.4,4.8,1.7,67.4,0,0,,0,0,22.3,13.8,284,1011.9,34.2,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-15T07:00:00,7.4,5.2,1.2,65.17,0,0,,0,0,25.9,11.7,286,1012.3,34.2,16,3,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-15T08:00:00,7.6,5.1,1.2,64.22,0,0,,0,0,35.3,13.8,281,1012.6,34.2,16,53,0.2,1,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-15T09:00:00,8.7,6.9,1.8,61.74,0,0,,0,0,27.7,11.1,294,1012.7,34.2,16,180,0.6,2,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-15T10:00:00,9.8,8.8,1.6,56.31,0,0,,0,0,38.9,8.3,324,1012.9,34.2,16,363,1.3,4,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-15T11:00:00,10.5,10.5,1.4,53.2,0,0,,0,0,31.3,17.2,305,1012.4,19.2,16,621,2.2,6,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-15T12:00:00,12.1,12.1,1.3,47.68,0,0,,0,0,37.1,22.6,320,1011.9,50,16,508,1.8,5,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-15T13:00:00,12.9,12.9,0.8,43.68,0,0,,0,0,47,16.8,275,1011.3,50,16,179,0.6,2,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-15T14:00:00,14.1,14.1,0.4,39.29,0,0,,0,0,51.8,15.5,301,1010.4,73.9,16,702,2.5,7,10,Partially cloudy,partly-cloudy-day,"72505394728,72502014734,F1417,72503014732"
new york,2024-10-15T15:00:00,13.6,13.6,-0.8,36.99,0,0,,0,0,43.1,26.2,306,1010,58.7,16,580,2.1,6,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-15T16:00:00,13.8,13.8,-1.5,34.76,0,0,,0,0,35.3,23.8,295,1010.1,35.9,16,283,1,3,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-15T17:00:00,13.6,13.6,-1.8,34.49,0,0,,0,0,31.1,16.6,281,1010.2,32.3,16,159,0.6,2,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-15T18:00:00,13.1,13.1,-1.8,35.55,0,0,,0,0,44.6,17.6,283,1010.4,19.2,16,9,0,0,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-15T19:00:00,13,13,-1.3,37.16,0,0,,0,0,40.7,10.3,289,1011,50,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2024-10-15T20:00:00,12.1,12.1,0.1,43.66,0,0,,0,0,27.7,13.1,313,1011.8,50,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
