date,time,net_load,renewables,renewables_to_load_ratio,load.load,load_forecast.load_forecast,fuel_mix.biomass,fuel_mix.biogas,fuel_mix.coal,fuel_mix.natural_gas,fuel_mix.large_hydro,fuel_mix.imports,fuel_mix.other,storage.stand_alone_batteries
2024/7/29,20:00:00+00:00,6153.666667,23510.25,0.873256137,26932.5,25495.33083,299.6666667,148.3333333,-1.416666667,3920.583333,1252.416667,-869.5,0.00E+00,-1519.833333
2024/7/29,21:00:00+00:00,7726.416667,23923.58333,0.836960894,28591.16667,27090.64063,299.3333333,150.0833333,-2.25,4565.166667,1524.5,-1386.583333,0.00E+00,-559.8333333
2024/7/29,22:00:00+00:00,9418.25,24112,0.795659462,30315.91667,28992.45833,298.5,152.25,-2.25,5587.333333,1675.916667,-511.3333333,0.00E+00,-820
2024/7/29,23:00:00+00:00,11812.25,24143.08333,0.749795754,32209.83333,30794.00938,299.9166667,151.6666667,-1.833333333,7271.416667,2208.083333,-766.75,0.00E+00,-405.1666667
2024/7/30,00:00:00+00:00,15120.75,23008.5,0.675164276,34101.25,32487.06417,300.25,150.5833333,-2,9461.416667,2495.166667,-606.0833333,0.00E+00,399.5
2024/7/30,01:00:00+00:00,21980.16667,18781.83333,0.531978579,35332.58333,33662.96542,298.5,150.0833333,-2.083333333,11180.75,3899.583333,-90.41666667,0.00E+00,3267.333333
2024/7/30,02:00:00+00:00,29356.66667,12073.58333,0.343420455,35131.08333,33806.98583,300.1666667,150.4166667,-2.5,13681.33333,4767.166667,737.25,0.00E+00,6250.166667
2024/7/30,03:00:00+00:00,30143.75,10573.91667,0.308708346,34254.25,33204.93604,298.25,150.0833333,-2.833333333,13708.66667,4929.583333,1376.583333,0.00E+00,5973.166667
2024/7/30,04:00:00+00:00,28910,10145.91667,0.305310225,33230.83333,31930.94875,296.9166667,150.4166667,-3.25,12871.5,4289.5,2551.666667,0.00E+00,5151.75
2024/7/30,05:00:00+00:00,26804.16667,9630.083333,0.31035909,31039.41667,29773.17208,280.5833333,149.5,-2.416666667,11855.75,3872.333333,5218.75,0.00E+00,2044.833333
2024/7/30,06:00:00+00:00,24195.75,9722.333333,0.339982484,28615.58333,27591.32146,268.4166667,149.9166667,-3.25,10926.08333,3790.166667,5850.916667,0.00E+00,46
