date,net_load,renewables,renewables_to_load_ratio,load.load,load_forecast.load_forecast,fuel_mix.biomass,fuel_mix.biogas,fuel_mix.coal,fuel_mix.natural_gas,fuel_mix.large_hydro,fuel_mix.imports,fuel_mix.other,storage.stand_alone_batteries,carbon_intensity,carbon_emissions_mTCO2_per_hour
2024-07-28 05:00:00+00:00,25398.25,8696.916667,0.298776334,29109.5,29468.50667,298.3333333,163.1666667,0,9543.75,3440.166667,5557.916667,0,3058.583333,3.61,9168.76825
2024-07-28 06:00:00+00:00,23625.25,8320,0.305662501,27225.83333,27574.32271,293.6666667,163.75,0,9449,3179.833333,5853,0,1344.25,3.57,8434.21425
2024-07-28 07:00:00+00:00,22454.25,7767.416667,0.300689112,25830.91667,26070.22688,287.3333333,163.5,0,8909.25,2857.416667,5301.083333,0,1588.166667,3.77,8465.25225
2024-07-28 08:00:00+00:00,21202.41667,7658,0.312173965,24533.08333,24650.07854,287.0833333,162.8333333,0,8269.333333,2791.5,5913.666667,0,547.9166667,3.79,8035.715918
2024-07-28 09:00:00+00:00,20214.33333,7526.083333,0.320111506,23509,23549.33,284.1666667,162.9166667,0,6657.333333,2697.25,6527.5,0,828.4166667,4,8085.733332
2024-07-28 10:00:00+00:00,19689.25,7219,0.316662867,22795.91667,22742.17271,287.4166667,163.1666667,0,6695.25,2574.25,6516.416667,0,541.5,4.07,8013.52475
2024-07-28 11:00:00+00:00,19425.08333,6871.416667,0.306515959,22416.75,22317.91917,291,162.0833333,0,6626.833333,2336.75,6996.75,0,85,4.08,7925.433999
2024-07-28 12:00:00+00:00,19265.58333,7053.333333,0.315716013,22340.25,22161.04854,295.75,161.9166667,0,6316.416667,2430,7169.583333,0,82.16666667,4.15,7995.217082
2024-07-28 13:00:00+00:00,17640.83333,8426.583333,0.382122071,22077.58333,21697.44083,311.6666667,161,0,5935.5,2424.666667,5749.5,0,178,4.92,8679.289998
2024-07-28 14:00:00+00:00,9435.083333,15607.75,0.721381802,21650.16667,21252.44833,314,161.9166667,0,3845.083333,1824.75,3150.166667,0,0,7.77,7331.05975
2024-07-28 15:00:00+00:00,2910.75,20963.75,0.989985009,21183.5,20691.37438,314,162.0833333,0,2375.083333,1127.666667,1170.333333,0,0,14.03,4083.78225
2024-07-28 16:00:00+00:00,555.75,22242.08333,1.088243738,20441.5,20003.59792,310.3333333,161.9166667,0,2232.333333,792.0833333,0,0,0,20.41,1134.28575
2024-07-28 17:00:00+00:00,0,22868.33333,1.138554516,20086.16667,19508.19875,299.5833333,161.75,0,2152.75,756.6666667,0,0,0,20.44,0
2024-07-28 18:00:00+00:00,0,22841.16667,1.141008114,20019.25,19515.34667,294.1666667,162,0,2143.416667,685.6666667,0,0,0,20.59,0
2024-07-28 19:00:00+00:00,60.41666667,22780.58333,1.105002628,20619.33333,20156.81646,289.8333333,162.9166667,0,2182.5,693,0,0,0,20.03,121.014583
2024-07-28 20:00:00+00:00,1051.333333,22954.5,1.055115615,21764.66667,21394.35188,289.5833333,162.75,0,2288.5,719.0833333,0,0,0,19.25,2023.816666
2024-07-28 21:00:00+00:00,2561.75,23777.33333,1.011426254,23514.83333,23133.79667,290.4166667,162,0,2571.666667,1302.25,0,0,0,15.44,3955.342
2024-07-28 22:00:00+00:00,4502.916667,24368.25,0.952108279,25611.83333,25156.34,292,162.1666667,0,3076,1736.833333,0,0,0,12.75,5741.21875
2024-07-28 23:00:00+00:00,6975.75,24629.33333,0.886230127,27813.75,27403.05042,292.25,164,0,4173.5,2267.583333,0,0,0,9.75,6801.35625
2024-07-29 00:00:00+00:00,11060.91667,23526.5,0.775886832,30358.25,29621.67833,293.5,163.4166667,0,5520,2705.416667,0,0,313.9166667,7.77,8594.332253
2024-07-29 01:00:00+00:00,18669.66667,18356.83333,0.571087022,32193.33333,31262.89708,295.25,162.4166667,0,8194.666667,3307.5,791.5833333,0,2435.666667,5.33,9950.932335
2024-07-29 02:00:00+00:00,26669.41667,11144.5,0.343397161,32436.16667,31732.625,292.75,163.6666667,0,10551.83333,3923.75,2328.25,0,5760.083333,3.9,10401.0725
2024-07-29 03:00:00+00:00,27938.33333,9812.333333,0.307823954,31877.08333,31367.13146,289.5833333,162.0833333,0,10760.58333,4439.25,2501.25,0,6250.666667,3.67,10253.36833
2024-07-29 04:00:00+00:00,26924.25,9558.083333,0.308941858,30941.41667,30311.07417,288.3333333,160.75,0,10220.25,4088.333333,3463.083333,0,5440.5,3.64,9800.427
2024-07-29 05:00:00+00:00,25263.91667,8841.416667,0.304290015,29056.08333,28402.64521,274.75,161.9166667,0,9374.916667,3579,5205.416667,0,3472.25,3.4,8589.731668
2024-07-29 06:00:00+00:00,23203.08333,8324.25,0.309785093,26875.16667,26347.69313,266.1666667,162.9166667,0,8860.25,3186.166667,6531.833333,0,1161,3.22,7471.392832
2024-07-29 07:00:00+00:00,21777.5,8304.833333,0.326058517,25471.66667,24780.26792,263,162.8333333,0,8361.916667,3168.166667,6840.25,0,106.3333333,3.22,7012.355
2024-07-29 08:00:00+00:00,20435.75,7976.916667,0.329428192,24217.75,23601.11729,264.1666667,162,0,8002,2778.916667,6764.833333,0,0,3.38,6907.2835
2024-07-29 09:00:00+00:00,19388.16667,7986.25,0.344708951,23172.33333,22828.23208,261.8333333,161.0833333,0,7354.833333,2785.833333,6564,0,0,3.52,6824.634668
2024-07-29 10:00:00+00:00,18928.5,7856.083333,0.347986886,22575.5,22409.19417,261.8333333,160.9166667,0,7132.833333,2790.333333,6124.25,0,0,3.66,6927.831
2024-07-29 11:00:00+00:00,19328.75,7651.5,0.335532985,22809.16667,22636.06521,265.1666667,160.8333333,0,7304.75,2743.916667,6261,0,0,3.64,7035.665
2024-07-29 12:00:00+00:00,20481.83333,7268.5,0.30521736,23815.5,23515.65729,273.4166667,157.3333333,0,7813.083333,2490.583333,6423.5,0,580.5,3.67,7516.832832
2024-07-29 13:00:00+00:00,20113.16667,8464,0.341711535,24745.91667,24546.53208,286.6666667,155.9166667,0,7759.5,2379.583333,6042.666667,0,791.5833333,3.97,7984.927168
2024-07-29 14:00:00+00:00,13374.16667,15697.83333,0.611608339,25636.91667,25168.33479,290.5833333,158.0833333,0,5288.833333,1975.583333,4310.5,0,0,5.56,7436.036669
2024-07-29 15:00:00+00:00,7594.833333,21163.83333,0.822810479,25725.66667,24991.30104,291.4166667,156.75,0,3932.666667,1565.083333,3076.416667,0,0,7.43,5642.961166
2024-07-29 16:00:00+00:00,5873.5,22397.33333,0.883361334,25356.16667,24463.285,292.3333333,148.6666667,0,3683.25,1439.083333,2245.25,0,0,8.61,5057.0835
2024-07-29 17:00:00+00:00,4799.666667,23040.83333,0.926685742,24864.58333,23989.90854,294.0833333,146.9166667,0,3532.583333,1483,1619.5,0,0,9.56,4588.481334
2024-07-29 18:00:00+00:00,4515.333333,23015.41667,0.92292699,24937.58333,23990.33771,297.5833333,146.0833333,0,3661.5,1080,958.6666667,0,0,11.14,5030.081333
2024-07-29 19:00:00+00:00,4769.166667,23477.66667,0.92170783,25474.33333,24420.54979,295.6666667,146.8333333,0,3749.833333,1281.5,0,0,0,12.42,5923.305
2024-07-29 20:00:00+00:00,6153.666667,23510.25,0.873256137,26932.5,25495.33083,299.6666667,148.3333333,0,3920.583333,1252.416667,0,0,0,12.26,7544.395334
2024-07-29 21:00:00+00:00,7726.416667,23923.58333,0.836960894,28591.16667,27090.64063,299.3333333,150.0833333,0,4565.166667,1524.5,0,0,0,10.53,8135.91675
2024-07-29 22:00:00+00:00,9418.25,24112,0.795659462,30315.91667,28992.45833,298.5,152.25,0,5587.333333,1675.916667,0,0,0,8.9,8382.2425
2024-07-29 23:00:00+00:00,11812.25,24143.08333,0.749795754,32209.83333,30794.00938,299.9166667,151.6666667,0,7271.416667,2208.083333,0,0,0,6.95,8209.51375
2024-07-30 00:00:00+00:00,15120.75,23008.5,0.675164276,34101.25,32487.06417,300.25,150.5833333,0,9461.416667,2495.166667,0,0,399.5,5.57,8422.25775
2024-07-30 01:00:00+00:00,21980.16667,18781.83333,0.531978579,35332.58333,33662.96542,298.5,150.0833333,0,11180.75,3899.583333,0,0,3267.333333,4.42,9715.233668
2024-07-30 02:00:00+00:00,29356.66667,12073.58333,0.343420455,35131.08333,33806.98583,300.1666667,150.4166667,0,13681.33333,4767.166667,737.25,0,6250.166667,3.52,10333.54667
2024-07-30 03:00:00+00:00,30143.75,10573.91667,0.308708346,34254.25,33204.93604,298.25,150.0833333,0,13708.66667,4929.583333,1376.583333,0,5973.166667,3.35,10098.15625
2024-07-30 04:00:00+00:00,28910,10145.91667,0.305310225,33230.83333,31930.94875,296.9166667,150.4166667,0,12871.5,4289.5,2551.666667,0,5151.75,3.39,9800.49
2024-07-30 05:00:00+00:00,26804.16667,9630.083333,0.31035909,31039.41667,29773.17208,280.5833333,149.5,0,11855.75,3872.333333,5218.75,0,2044.833333,3.02,8094.858334
2024-07-30 06:00:00+00:00,24195.75,9722.333333,0.339982484,28615.58333,27591.32146,268.4166667,149.9166667,0,10926.08333,3790.166667,5850.916667,0,46,2.94,7113.5505
